Total_No_Invoice_Generated,Total_No_of_Items,Total_Spend,Types_Prod_Purchased,Recency,cluster,dbscan_cluster,gmm_cluster,kmeans_cluster
1,104,223.85000000000002,11,23,1,0,2,1
1,214,348.99,21,74,1,0,2,1
4,129,464.57,23,10,1,3,1,3
2,143,842.65,8,169,1,1,0,1
2,274,337.34,15,57,1,1,1,1
2,725,1237.53,56,95,0,1,0,3
1,72,307.4,16,294,2,0,2,0
2,205,608.7900000000001,23,109,1,1,1,1
1,390,922.1,31,263,2,0,2,0
1,330,376.58,26,179,1,0,2,0
1,123,158.85,9,169,2,0,2,1
1,70,71.66,7,35,1,0,2,1
3,847,568.55,43,23,0,-1,0,3
4,516,839.14,39,17,0,3,1,3
3,443,561.5699999999999,11,79,1,2,1,3
1,44,90.6,5,65,1,0,2,1
1,40,102.0,3,360,2,0,2,0
4,322,730.06,32,11,0,3,1,3
3,459,674.45,38,176,0,2,0,3
2,1431,3251.071,120,217,3,-1,0,2
2,150,439.92,24,1,1,1,1,1
2,154,322.96,33,154,1,1,1,1
5,486,1019.27,123,5,0,-1,0,3
3,355,594.04,79,79,0,2,1,3
2,142,230.22,11,21,1,1,1,1
2,87,169.55,11,21,1,1,1,1
4,460,664.54,35,308,2,-1,0,0
1,42,80.7,2,145,1,0,2,1
8,1844,2758.26,118,18,3,-1,0,2
2,187,190.25,15,70,1,1,1,1
1,109,264.7,11,287,2,0,2,0
1,249,413.59000000000003,28,49,1,0,2,1
1,154,357.98,10,206,2,0,2,0
2,315,196.79000000000002,14,14,1,1,1,1
1,639,869.87,54,73,0,0,2,1
1,172,200.14,11,60,1,0,2,1
4,1136,1871.81,72,39,3,3,0,2
5,679,920.51,14,26,0,-1,0,3
1,430,320.46,12,17,1,0,2,1
2,1313,1266.08,33,65,0,-1,0,3
1,190,311.3,16,213,2,0,2,0
6,995,852.88,59,12,0,-1,0,3
1,64,76.8,5,30,1,0,2,1
6,932,2274.14,122,3,3,-1,0,2
5,879,1393.69,56,15,0,9,0,2
1,710,635.66,15,211,2,-1,0,0
3,962,2043.0800000000002,34,45,0,-1,0,3
2,877,529.73,47,134,0,-1,0,1
3,641,962.19,23,115,0,2,1,3
2,365,695.61,42,198,1,1,0,0
1,160,328.8,11,277,2,0,2,0
3,462,473.02,30,110,1,2,1,3
1,1076,505.18,39,77,0,-1,0,1
1,378,917.34,20,52,1,0,2,1
3,1037,1421.61,38,46,0,-1,0,3
2,441,642.8,37,16,1,1,1,1
3,192,631.9,22,155,1,2,1,3
1,487,440.0,28,225,2,0,2,0
2,345,584.07,30,7,1,1,1,1
2,150,327.7,16,121,1,1,1,1
1,62,104.82,6,60,1,0,2,1
2,198,467.66,15,63,1,1,1,1
3,420,648.89,82,22,0,2,1,3
5,738,1413.02,41,28,0,9,0,2
1,268,626.65,38,284,2,0,2,0
2,46,147.20000000000002,27,176,1,1,1,1
3,965,1560.38,66,78,0,6,0,3
1,92,152.2,6,33,1,0,2,1
1,94,141.41,21,266,2,0,2,0
4,535,1659.75,4,109,0,-1,0,3
1,460,154.99,14,284,2,0,2,0
5,381,1308.6100000000001,22,8,0,-1,0,3
1,288,409.93,83,305,2,0,2,0
2,689,746.36,49,31,0,1,1,1
1,89,225.36,56,19,1,0,2,1
2,215,260.25,2,124,1,1,1,1
1,62,92.46,6,65,1,0,2,1
1,216,725.6400000000001,10,106,1,0,2,1
1,128,183.6,8,266,2,0,2,0
5,1772,1334.34,59,29,3,-1,0,3
1,45,152.55,7,266,2,0,2,0
2,361,374.7,51,63,1,1,1,1
1,73,265.85,22,320,2,0,2,0
1,130,151.04,13,32,1,0,2,1
3,754,942.26,33,4,0,2,1,3
1,79,118.67,43,129,1,0,2,1
5,268,499.41999999999996,33,40,0,7,0,3
6,310,1049.37,46,101,0,-1,0,3
1,301,375.1,12,124,1,0,2,1
1,48,45.599999999999994,4,32,1,0,2,1
2,592,921.62,126,302,0,-1,0,0
1,110,182.25,28,364,2,0,2,0
1,250,191.47,61,2,1,0,2,1
1,133,158.75,13,56,1,0,2,1
1,391,433.86,95,12,0,0,1,1
1,104,147.35,21,36,1,0,2,1
1,63,191.95000000000002,24,137,1,0,2,1
5,769,1105.8799999999999,35,5,0,9,0,3
2,72,216.20999999999998,21,154,1,1,1,1
1,800,1266.23,74,239,0,-1,0,0
7,1793,2703.23,61,51,3,-1,0,2
2,381,597.91,33,30,1,1,1,1
1,88,144.2,9,72,1,0,2,1
4,457,677.85,9,14,0,3,1,3
7,1651,2915.15,120,22,3,-1,0,2
4,745,1840.42,26,3,0,-1,0,2
2,101,386.53,15,273,2,1,0,0
5,707,1382.74,61,19,0,9,0,2
1,72,90.0,3,143,1,0,2,1
1,1618,419.58000000000004,4,84,0,-1,0,1
3,1628,2720.63,159,10,3,-1,0,2
3,507,691.1300000000001,13,7,1,2,1,3
3,321,709.71,39,122,0,2,1,3
2,564,637.5,40,60,0,1,1,1
5,592,1123.8600000000001,35,1,0,9,0,3
1,257,480.91,66,319,2,0,2,0
3,348,605.64,26,129,1,2,1,3
2,600,965.8800000000001,40,1,0,1,1,3
1,510,415.82,26,46,1,0,2,1
2,811,935.05,60,3,0,1,0,3
4,355,915.13,27,2,0,3,1,3
1,313,311.81,22,373,2,0,2,0
1,30,115.8,7,133,1,0,2,1
2,108,483.4,4,78,1,1,1,1
1,16,157.2,3,233,2,0,2,0
1,218,446.62,28,220,2,0,2,0
2,496,658.64,23,35,1,1,1,1
2,711,621.29,47,75,0,1,0,1
2,465,1345.62,52,239,0,-1,0,0
1,25,118.75,6,266,2,0,2,0
2,271,424.89000000000004,45,19,1,1,1,1
1,781,507.66,41,40,1,0,0,1
3,450,1097.6200000000001,87,215,0,-1,0,3
2,142,289.36,25,173,1,1,1,1
4,893,2445.91,36,87,3,-1,0,2
2,1033,1631.77,28,70,0,-1,0,3
1,53,120.44,23,275,2,0,2,0
4,147,562.59,27,39,1,3,1,3
1,167,363.79,57,98,1,0,2,1
4,150,450.84,28,10,1,3,1,3
1,94,134.46,26,33,1,0,2,1
3,1515,3222.3,139,59,3,-1,0,2
4,209,576.9000000000001,28,297,2,-1,0,0
4,204,549.46,37,86,0,3,1,3
2,319,701.57,135,40,0,1,0,1
1,127,452.89,24,66,1,0,2,1
1,6,197.65,3,331,2,0,2,0
6,1162,2054.36,36,30,3,-1,0,2
2,445,853.39,35,67,1,1,1,1
2,760,1012.0,7,201,1,-1,0,0
1,142,335.52,6,106,1,0,2,1
4,290,701.4,36,18,0,3,1,3
1,28,185.39999999999998,2,218,2,0,2,0
7,590,747.44,32,60,0,-1,0,2
1,72,150.61,36,2,1,0,2,1
2,204,466.7,23,16,1,1,1,1
1,276,328.15999999999997,20,239,2,0,2,0
1,114,151.74,10,94,1,0,2,1
6,691,2073.43,56,10,3,4,0,2
6,760,1905.8400000000001,65,105,3,-1,0,2
1,1152,1070.48,9,89,0,-1,0,1
5,751,1004.38,64,30,0,9,0,3
6,1358,1789.72,98,11,3,-1,0,2
4,593,1824.3,46,3,0,-1,0,2
1,160,169.48000000000002,12,42,1,0,2,1
1,78,89.94,7,4,1,0,2,1
2,272,632.4,21,247,2,1,0,0
1,607,683.17,41,177,1,0,2,1
3,585,991.13,50,92,0,2,1,3
4,483,1009.73,105,110,0,-1,0,3
5,1296,2214.79,64,28,3,5,0,2
3,610,1547.2,29,51,0,2,0,3
3,409,925.71,47,183,0,2,0,3
5,1941,2048.07,81,42,3,-1,0,2
4,680,1462.72,30,49,0,3,0,3
4,951,754.12,122,22,0,-1,0,3
5,1959,3144.86,66,75,3,-1,0,2
2,310,490.86,15,80,1,1,1,1
1,38,161.0,9,373,2,0,2,0
1,111,146.85,8,326,2,0,2,0
2,418,890.34,38,30,0,1,1,3
1,146,213.70000000000002,10,183,2,0,2,0
2,123,280.55,13,234,2,1,0,0
2,976,1693.45,107,219,0,-1,0,3
3,804,1474.06,57,110,0,-1,0,3
1,47,136.76999999999998,19,278,2,0,2,0
1,102,302.58,8,318,2,0,2,0
3,1200,1904.05,94,7,3,-1,0,3
5,1674,2879.7000000000003,37,1,3,-1,0,2
2,414,969.0600000000001,51,260,2,1,0,0
5,1682,3099.7200000000003,88,64,3,-1,0,2
1,68,120.0,5,141,1,0,2,1
2,406,1163.45,52,50,0,1,0,3
8,1645,2618.23,88,8,3,-1,0,2
2,70,333.97,15,154,1,1,1,1
2,330,530.18,31,109,1,1,1,1
3,530,1516.24,25,162,0,-1,0,3
1,197,492.65000000000003,29,331,2,0,2,0
1,88,112.32,10,225,2,0,2,0
2,599,437.96,33,73,1,1,0,1
4,264,559.97,22,51,1,3,1,3
3,744,1119.74,55,98,0,2,1,3
1,52,134.04,8,196,2,0,2,0
2,161,595.25,24,30,1,1,1,1
4,541,1910.01,18,21,0,-1,0,2
3,261,176.63,9,8,1,2,1,1
1,188,426.6,16,213,2,0,2,0
6,292,911.26,34,8,0,10,0,3
5,915,2314.65,89,11,3,5,0,2
4,709,1046.56,52,3,0,3,1,3
1,84,166.20000000000002,5,40,1,0,2,1
4,865,1305.33,48,17,0,3,0,3
1,32,43.2,3,18,1,0,2,1
1,606,640.14,13,117,1,0,2,1
1,139,383.45,17,222,2,0,2,0
3,1088,1843.96,95,71,3,-1,0,3
2,1075,2093.32,33,51,0,-1,0,3
6,2058,2995.72,150,88,3,-1,0,2
1,146,310.26,20,242,2,0,2,0
6,1012,1611.59,74,46,3,-1,0,2
1,296,120.0,8,106,1,0,2,1
6,1021,2481.13,64,44,3,-1,0,2
1,255,508.58000000000004,24,64,1,0,2,1
2,325,477.79,29,206,2,1,0,0
2,350,605.0600000000001,32,114,1,1,1,1
1,103,183.85,8,242,2,0,2,0
1,139,311.65,12,163,1,0,2,1
2,252,462.65999999999997,27,124,1,1,1,1
3,463,840.21,22,22,0,2,1,3
1,58,415.2,15,67,1,0,2,1
8,1731,2552.21,99,16,3,-1,0,2
2,375,454.86,55,16,1,1,1,1
4,1759,1614.91,77,16,3,-1,0,3
2,335,588.22,30,161,1,1,1,1
1,168,309.52,14,242,2,0,2,0
1,58,134.7,6,218,2,0,2,0
8,1397,2166.98,109,45,3,-1,0,2
4,347,668.5600000000001,18,21,0,3,1,3
8,477,889.9300000000001,56,127,0,-1,0,2
1,50,108.97999999999999,6,38,1,0,2,1
2,605,1021.58,55,120,0,1,1,3
1,183,409.57,18,260,2,0,2,0
1,86,133.5,31,10,1,0,2,1
1,183,282.93,18,274,2,0,2,0
4,538,1078.96,44,157,0,-1,0,3
1,64,90.6,6,215,2,0,2,0
2,210,163.62,9,5,1,1,1,1
1,92,174.4,11,365,2,0,2,0
2,277,701.23,33,79,1,1,1,1
1,147,225.12,39,43,1,0,2,1
3,371,912.18,44,19,0,2,1,3
4,1139,2118.03,104,31,3,-1,0,2
1,96,151.5,37,22,1,0,2,1
1,36,155.0,8,319,2,0,2,0
1,34,100.5,4,295,2,0,2,0
1,17,76.55,4,358,2,0,2,0
1,184,235.56,57,185,1,0,2,0
2,219,617.05,11,191,2,1,0,0
2,292,348.1,40,44,1,1,1,1
1,146,202.68,56,52,1,0,2,1
1,1231,615.49,121,26,0,-1,0,1
3,817,1247.69,49,38,0,2,1,3
3,159,202.11,13,9,1,2,1,1
1,54,142.4,7,296,2,0,2,0
3,795,1727.6,125,32,3,-1,0,3
8,1941,3212.84,126,10,3,-1,0,2
2,729,1043.46,33,65,0,1,1,3
1,13,67.95,5,218,2,0,2,0
2,225,487.99,71,65,0,1,1,1
1,454,574.7,25,149,1,0,2,1
4,519,1475.81,17,130,0,-1,0,3
6,827,1449.32,70,33,3,-1,0,2
1,77,156.75,8,119,1,0,2,1
6,1415,2157.73,67,107,3,-1,0,2
7,1610,2599.03,61,10,3,-1,0,2
6,1230,2059.4500000000003,40,71,3,-1,0,2
1,196,1063.0,14,310,2,0,0,0
2,786,770.03,43,42,0,1,0,1
1,67,121.05,22,362,2,0,2,0
2,326,490.22,13,22,1,1,1,1
3,1711,1937.25,114,3,3,-1,0,3
6,483,1051.79,112,10,0,-1,0,2
1,334,387.52,29,99,1,0,2,1
2,365,813.11,25,57,1,1,1,1
1,120,265.2,3,218,2,0,2,0
2,228,363.34000000000003,16,50,1,1,1,1
5,428,1224.06,108,7,0,-1,0,3
1,130,470.36,17,302,2,0,2,0
6,368,1372.8,3,21,0,-1,0,2
1,129,89.06,9,98,1,0,2,1
1,60,63.0,5,365,2,0,2,0
1,82,131.9,9,306,2,0,2,0
1,526,2661.24,32,319,0,-1,0,0
5,588,2357.6800000000003,34,8,3,-1,0,2
4,446,1712.89,43,0,0,-1,0,2
2,482,1589.82,58,204,0,-1,0,3
4,938,1420.2,84,53,0,3,0,3
5,571,1163.23,59,18,0,9,0,3
2,104,375.35,20,9,1,1,1,1
3,241,483.25,32,180,1,2,0,3
2,378,643.9,86,60,0,1,1,1
2,116,259.05,55,10,1,1,1,1
1,49,119.93,22,190,2,0,2,0
1,88,113.64,4,310,2,0,2,0
1,760,1837.92,37,155,0,-1,0,3
3,881,434.34,14,110,0,-1,0,3
3,178,514.62,5,98,1,2,1,3
3,398,1038.44,107,246,0,-1,0,0
7,1006,2272.4,37,29,3,-1,0,2
4,276,596.26,67,17,0,3,1,3
2,193,461.19,43,11,1,1,1,1
8,1135,1852.67,153,103,3,-1,0,2
2,88,234.34000000000003,7,74,1,1,1,1
1,140,547.66,29,46,1,0,2,1
3,447,925.85,35,71,0,2,1,3
1,110,193.0,17,257,2,0,2,0
4,720,1309.6,7,19,0,3,0,3
2,117,316.25,18,253,2,1,0,0
1,143,279.05,13,11,1,0,2,1
2,489,636.51,25,164,1,1,0,1
6,1627,2022.81,110,18,3,-1,0,2
1,97,137.1,9,281,2,0,2,0
1,210,321.92,14,50,1,0,2,1
1,70,162.8,44,38,1,0,2,1
6,712,1165.48,112,26,3,-1,0,2
1,799,1064.28,46,67,0,-1,0,1
1,299,463.38,30,207,2,0,2,0
2,139,340.93,17,175,1,1,1,1
5,1285,2383.2400000000002,95,7,3,-1,0,2
1,92,139.56,7,25,1,0,2,1
2,62,123.8,6,50,1,1,1,1
2,159,538.8100000000001,16,311,2,1,0,0
1,235,475.37,29,309,2,0,2,0
5,1098,1957.32,161,42,3,-1,0,2
3,496,808.44,147,26,0,2,0,3
3,117,356.85,6,88,1,2,1,1
2,161,251.21,9,183,2,1,1,0
4,308,673.26,85,47,0,3,1,3
6,594,1367.88,79,23,0,-1,0,2
2,129,268.05,52,22,1,1,1,1
5,784,1314.81,54,11,0,9,0,3
2,122,275.28,19,187,2,1,1,0
3,361,455.59000000000003,11,100,1,2,1,3
3,564,990.2,65,61,0,2,1,3
6,1110,2076.89,69,17,3,-1,0,2
2,91,330.45,17,33,1,1,1,1
1,278,174.37,16,64,1,0,2,1
2,146,270.6,3,1,1,1,1,1
4,525,974.54,16,24,0,3,1,3
1,251,241.09,12,108,1,0,2,1
1,278,364.21999999999997,18,37,1,0,2,1
6,1395,2862.11,141,25,3,14,0,2
4,284,932.85,45,236,0,-1,0,3
1,39,170.95,18,259,2,0,2,0
1,120,355.56,10,57,1,0,2,1
2,155,388.25,19,64,1,1,1,1
2,428,537.48,31,15,1,1,1,1
3,411,952.66,64,9,0,2,1,3
8,641,1453.35,71,58,3,-1,0,2
1,19,103.25,5,185,2,0,2,0
2,1536,2004.3,98,24,3,-1,0,3
2,256,652.8,2,150,1,1,1,1
1,136,289.24,56,311,2,0,2,0
2,389,757.37,38,10,1,1,1,1
2,106,186.23,9,18,1,1,1,1
1,90,164.22,57,151,1,0,2,1
5,493,859.27,105,19,0,12,0,3
4,1443,2279.4900000000002,147,10,3,-1,0,2
2,122,312.54,18,57,1,1,1,1
1,510,788.38,16,85,1,0,2,1
3,1014,1080.76,67,75,0,2,0,3
4,1540,3099.12,111,95,3,-1,0,2
1,800,1432.0,4,110,1,-1,0,3
2,412,1530.3600000000001,33,56,0,1,0,3
1,79,227.39,10,1,1,0,2,1
2,95,218.06,29,280,2,1,0,0
4,353,859.71,88,12,0,3,1,3
1,240,168.63,24,3,1,0,2,1
1,217,138.6,16,16,1,0,2,1
1,73,114.11,6,40,1,0,2,1
4,381,1033.06,68,169,0,-1,0,3
1,91,157.05,29,50,1,0,2,1
1,444,237.36,19,276,2,0,2,0
1,5,39.75,3,371,2,0,2,0
4,1228,1320.21,139,15,3,-1,0,3
3,407,557.94,132,35,0,2,0,3
3,330,617.15,129,21,0,2,0,3
2,183,363.33,48,7,1,1,1,1
6,978,1740.6,94,19,3,-1,0,2
2,566,866.24,45,11,0,1,1,1
1,189,221.97,49,44,1,0,2,1
1,125,393.33000000000004,25,305,2,0,2,0
1,168,213.96,7,10,1,0,2,1
1,400,660.0,2,274,2,-1,2,0
4,437,1785.15,8,4,0,-1,0,2
3,104,406.08000000000004,2,242,2,2,0,0
3,262,523.44,9,9,1,2,1,3
1,152,394.44,20,245,2,0,2,0
2,214,412.78000000000003,26,205,2,1,0,0
5,993,1788.3600000000001,80,1,3,5,0,2
1,146,320.58000000000004,21,184,2,0,2,0
5,418,886.7,107,32,0,12,0,3
2,162,225.85,13,57,1,1,1,1
2,335,899.63,51,196,0,1,0,0
4,1403,2791.27,108,23,3,-1,0,2
2,272,671.96,22,91,1,1,1,1
2,378,955.26,133,4,0,1,0,3
3,622,1006.98,38,50,0,2,1,3
1,96,114.56,8,262,2,0,2,0
1,96,344.90000000000003,20,266,2,0,2,0
2,241,609.85,27,36,1,1,1,1
1,166,443.6,16,50,1,0,2,1
6,1431,2984.49,140,52,3,14,0,2
6,880,2107.38,87,24,3,-1,0,2
1,90,110.46,7,21,1,0,2,1
1,76,96.12,2,58,1,0,2,1
2,815,693.8100000000001,29,170,0,1,0,1
2,258,830.76,26,67,1,1,1,1
2,381,597.09,28,156,1,1,1,1
1,91,236.04000000000002,24,201,2,0,2,0
4,1004,1402.59,149,4,3,-1,0,3
2,343,653.75,95,67,0,1,1,1
1,53,114.18,29,77,1,0,2,1
7,945,1926.65,156,1,3,-1,0,2
4,1089,1932.23,35,8,3,-1,0,2
2,120,291.05,73,169,1,1,0,1
4,466,848.22,103,17,0,3,0,3
2,47,247.15,28,5,1,1,1,1
2,228,285.74,24,86,1,1,1,1
1,35,107.95,4,26,1,0,2,1
4,578,741.37,143,28,0,-1,0,3
2,465,636.24,78,19,0,1,1,1
5,740,1835.7,63,60,3,-1,0,2
1,161,195.25,14,24,1,0,2,1
3,770,1259.24,158,241,0,-1,0,3
2,326,392.86,107,280,0,-1,0,0
2,454,765.55,58,234,0,1,0,0
5,1004,1736.4,39,3,3,9,0,2
1,336,596.36,93,16,0,0,1,1
3,76,498.95,6,71,1,2,1,3
2,80,52.0,1,187,2,1,0,0
1,470,628.38,15,106,1,0,2,1
1,76,112.8,13,208,2,0,2,0
2,167,355.05,40,44,1,1,1,1
5,707,2114.33,52,30,3,-1,0,2
4,265,591.55,54,137,0,3,0,3
1,34,172.9,8,264,2,0,2,0
7,1630,2078.95,117,4,3,-1,0,2
2,181,188.60999999999999,22,218,2,1,0,0
5,602,1217.27,148,1,3,-1,0,3
1,77,109.13000000000001,8,214,2,0,2,0
3,1314,2195.1,80,32,3,-1,0,2
1,183,318.17,22,14,1,0,2,1
3,621,1126.37,25,2,0,2,1,3
4,375,599.48,124,14,0,3,0,3
3,315,917.07,21,29,1,2,1,3
1,229,160.19,10,24,1,0,2,1
4,521,867.38,60,24,0,3,1,3
2,495,307.51,45,43,1,1,1,1
3,219,663.81,34,5,1,2,1,3
1,118,180.42000000000002,28,147,1,0,2,1
1,588,655.58,45,24,1,0,2,1
1,62,268.58,10,274,2,0,2,0
1,197,313.49,69,373,2,0,2,0
3,256,380.02,38,47,1,2,1,1
8,1405,2702.4900000000002,105,8,3,-1,0,2
3,345,1164.55,15,3,0,2,0,3
7,601,1314.45,39,42,0,-1,0,2
3,735,1448.21,85,197,0,-1,0,3
6,841,1400.34,35,11,0,-1,0,2
7,626,1084.98,20,16,0,-1,0,2
5,1038,1220.26,46,112,0,-1,0,3
1,84,328.2,18,249,2,0,2,0
5,1223,1415.75,87,29,3,5,0,2
1,260,389.64,5,43,1,0,2,1
1,211,563.15,30,87,1,0,2,1
2,486,638.05,38,44,1,1,1,1
1,416,738.96,38,15,1,0,2,1
1,160,420.5,19,75,1,0,2,1
4,419,1484.06,54,144,0,-1,0,3
3,569,1625.97,92,4,0,-1,0,3
1,40,89.2,5,297,2,0,2,0
2,118,255.9,11,58,1,1,1,1
1,341,300.52,21,263,2,0,2,0
1,190,278.3,6,46,1,0,2,1
3,135,254.11,38,29,1,2,1,1
6,1349,2473.37,112,8,3,-1,0,2
2,52,192.60000000000002,4,17,1,1,1,1
2,490,876.42,49,232,0,1,0,0
1,82,139.26,9,112,1,0,2,1
3,1174,1011.9,57,58,0,-1,0,3
2,306,730.86,34,127,1,1,1,1
3,84,386.15,39,280,2,-1,0,0
2,310,447.68,26,54,1,1,1,1
1,114,200.10000000000002,6,319,2,0,2,0
2,237,289.99,15,26,1,1,1,1
2,84,77.4,2,10,1,1,1,1
2,421,679.4399999999999,26,7,1,1,1,1
1,116,197.64,6,28,1,0,2,1
4,699,745.06,30,16,0,-1,0,3
1,2,6.2,2,63,1,0,2,1
1,91,228.99,14,21,1,0,2,1
7,673,1319.91,68,2,3,-1,0,2
1,17,131.45000000000002,6,166,2,0,2,1
3,150,173.74,11,52,1,2,1,1
1,146,157.7,13,51,1,0,2,1
1,173,189.34,56,61,1,0,2,1
3,370,845.55,35,162,0,2,1,3
1,121,353.27,12,8,1,0,2,1
4,114,546.4,30,15,1,3,1,3
1,330,193.39000000000001,11,75,1,0,2,1
2,66,152.88,25,369,2,1,0,0
2,744,778.5,53,36,0,1,0,1
1,5,271.85,4,197,2,0,2,0
2,655,1110.34,52,200,0,1,0,3
3,324,657.8,41,73,0,2,1,3
2,109,272.07,13,64,1,1,1,1
4,253,507.29,24,21,1,3,1,3
1,20,48.800000000000004,2,366,2,0,2,0
3,88,321.43,56,180,1,2,0,1
4,525,1127.71,19,10,0,3,1,3
4,452,697.55,39,29,0,3,1,3
1,164,188.88,39,53,1,0,2,1
6,734,1720.3,43,17,3,4,0,2
2,43,99.44999999999999,4,10,1,1,1,1
4,1436,1649.5,96,89,3,-1,0,3
1,31,62.85,4,267,2,0,2,0
6,1778,3295.76,104,53,3,-1,0,2
4,1166,2824.69,129,43,3,-1,0,2
4,1833,3189.81,87,63,3,-1,0,2
1,120,309.4,13,148,1,0,2,1
1,293,325.75,21,311,2,0,2,0
2,325,511.35,28,23,1,1,1,1
6,1747,2836.69,96,58,3,-1,0,2
2,82,475.8,8,24,1,1,1,1
7,1820,2740.03,110,78,3,-1,0,2
2,267,645.65,13,119,1,1,1,1
3,711,1290.53,65,36,0,2,1,3
2,464,1173.12,58,59,0,1,1,3
4,671,1353.74,48,12,0,3,1,3
1,232,170.32,11,19,1,0,2,1
1,117,125.79,6,52,1,0,2,1
2,772,841.1999999999999,47,25,0,1,0,1
1,132,266.76,11,29,1,0,2,1
2,108,52.2,4,7,1,1,1,1
3,328,710.28,31,185,1,2,0,3
8,1405,2953.59,97,3,3,-1,0,2
2,549,721.45,66,8,0,1,1,1
1,119,327.25,13,261,2,0,2,0
4,179,501.28000000000003,69,3,0,3,1,3
1,168,519.68,28,210,2,0,2,0
2,558,1465.3200000000002,46,107,0,-1,0,3
3,364,675.59,44,77,0,2,1,3
1,316,255.4,17,19,1,0,2,1
2,158,589.7,6,26,1,1,1,1
6,790,761.59,40,18,0,-1,0,3
1,724,765.3199999999999,15,131,1,0,0,1
1,160,364.8,18,252,2,0,2,0
1,1100,1862.0,6,79,0,-1,0,3
1,184,369.2,20,207,2,0,2,0
1,90,135.9,10,336,2,0,2,0
1,51,125.65,7,253,2,0,2,0
2,505,554.38,30,148,1,1,0,1
2,799,1237.8500000000001,72,9,0,1,1,3
1,265,655.75,23,85,1,0,2,1
2,279,468.77000000000004,43,204,2,1,0,0
4,468,1366.38,43,7,0,3,0,3
6,1001,1269.31,87,23,3,-1,0,2
1,218,332.66,20,25,1,0,2,1
2,1985,1025.44,66,2,3,-1,0,3
2,287,616.15,14,157,1,1,1,1
1,132,277.8,9,74,1,0,2,1
4,238,434.35,25,2,1,3,1,3
2,971,867.85,22,16,0,-1,0,1
4,1743,1227.43,75,35,3,-1,0,3
2,112,307.48,12,91,1,1,1,1
4,1136,1268.98,71,70,0,3,0,3
2,675,1610.15,39,115,0,-1,0,3
2,509,977.77,57,212,0,1,0,0
2,953,1316.07,78,30,0,1,0,3
1,418,749.1,44,50,1,0,2,1
1,64,310.05,10,245,2,0,2,0
1,136,223.88,11,32,1,0,2,1
3,1160,2362.96,116,108,3,-1,0,2
5,417,1257.68,30,4,0,9,0,3
1,80,363.53,17,365,2,0,2,0
2,1042,1890.94,68,81,0,-1,0,3
1,935,1784.71,10,297,2,-1,0,0
3,484,1621.88,33,56,0,-1,0,3
1,22,100.9,3,14,1,0,2,1
2,178,275.82,13,72,1,1,1,1
6,673,1101.97,56,23,0,13,0,2
1,136,371.2,19,19,1,0,2,1
1,311,311.69,20,79,1,0,2,1
1,224,285.67,54,25,1,0,2,1
1,117,294.85,75,12,1,0,2,1
1,34,58.49,12,253,2,0,2,0
3,128,483.72999999999996,33,147,1,2,1,3
4,494,695.42,37,64,0,3,1,3
2,221,221.27,23,8,1,1,1,1
1,44,126.7,5,270,2,0,2,0
5,1159,1472.34,150,9,3,-1,0,2
1,143,206.21,13,247,2,0,2,0
2,363,596.09,80,96,0,1,1,1
1,179,183.02,35,14,1,0,2,1
1,140,463.8,6,49,1,0,2,1
1,127,147.59,37,30,1,0,2,1
4,250,1592.06,24,68,0,-1,0,3
3,639,1097.98,144,35,0,-1,0,3
1,28,114.77,18,128,1,0,2,1
3,369,1314.45,29,107,0,-1,0,3
1,37,89.94,17,37,1,0,2,1
1,380,279.94,11,57,1,0,2,1
7,234,790.86,47,57,0,-1,0,2
5,523,1921.3700000000001,136,72,3,-1,0,2
1,97,102.12,8,246,2,0,2,0
2,58,202.37,37,19,1,1,1,1
2,256,292.01,78,198,0,1,0,0
2,128,326.4,2,15,1,1,1,1
1,141,334.54,40,211,2,0,2,0
2,102,231.98000000000002,53,38,1,1,1,1
3,1120,546.1999999999999,25,46,0,-1,0,3
2,258,414.87,70,170,1,1,0,1
1,218,490.52,76,47,1,0,2,1
4,862,1641.76,94,115,3,-1,0,3
1,623,1220.77,154,147,0,-1,0,1
1,286,480.38,121,51,0,-1,0,1
1,69,156.91,12,159,1,0,2,1
3,639,1259.43,148,12,0,-1,0,3
1,184,308.94,20,35,1,0,2,1
2,225,405.04,111,53,0,1,0,1
2,149,257.67,29,43,1,1,1,1
1,76,170.04,20,172,2,0,2,1
1,63,125.58,20,33,1,0,2,1
3,189,496.21000000000004,30,38,1,2,1,3
1,150,252.81,64,266,2,0,2,0
4,527,852.39,96,11,0,3,1,3
1,184,361.96,66,33,1,0,2,1
3,285,469.0,57,80,0,2,1,3
4,565,1066.1499999999999,30,30,0,3,1,3
4,459,627.13,36,8,0,3,1,3
2,372,518.28,7,71,1,1,1,1
4,400,653.19,74,4,0,3,1,3
1,245,252.73000000000002,26,89,1,0,2,1
3,316,429.56,107,72,0,2,0,3
6,212,685.74,105,58,0,-1,0,3
1,103,179.93,65,170,1,0,2,1
1,30,135.93,5,199,2,0,2,0
1,300,537.0,3,31,1,0,2,1
2,114,735.66,11,151,1,1,0,1
1,222,343.62,22,269,2,0,2,0
4,192,381.0,86,65,0,3,0,3
1,63,121.17000000000002,3,273,2,0,2,0
3,1216,1737.69,68,25,3,-1,0,3
3,1010,1383.3600000000001,130,23,3,-1,0,3
1,79,207.73000000000002,27,319,2,0,2,0
3,984,693.95,49,4,0,-1,0,3
2,198,302.1,104,12,0,1,1,1
